name,country,region,winery,rating,no_ratings,price,year,type
Knigsbacher lberg Riesling 2018,Germany,Pfalz,Von Winning,4.2,55,19.45,2018,white
Terresinis 2018,Italy,Valle del Tirso,Vernaccia Oristano,3.9,55,7.35,2018,white
Riesling Alte Reben 2018,Germany,Mosel,Maximin Grnhaus,3.9,55,15.65,2018,white
Mosel Alte Reben Riesling 2018,Germany,Mosel,Markus Molitor,4.0,55,17.8,2018,white
Hydra Vernaccia di San Gimignano 2017,Italy,Vernaccia di San Gimignano,Il Palagione,3.7,55,11.2,2017,white
Grner Veltliner 2017,Hungary,Tolna,Tzk,3.3,55,7.66,2017,white
Grauburgunder Trocken 2018,Germany,Pfalz,Knipser,3.9,55,13.8,2018,white
Karthuser Riesling 2016,Germany,Nahe,Martin Tesch,3.6,55,13.9,2016,white
Saint-Vran 2016,France,Saint-Vran,Les Hritiers du Comte Lafon,4.0,55,36.33,2016,white
Serruria Chardonnay 2017,South Africa,Overberg,Cape of Good Hope,4.1,55,13.99,2017,white
Axpoint Grner Veltliner 2017,Austria,Wachau,Gritsch Mauritiushof,3.7,55,13.54,2017,white
Orvieto Classico Bianco 2019,Italy,Orvieto,Ruffino,3.6,55,6.49,2019,white
Riesling 2018,Germany,Mosel,Weiser-Knstler,4.1,55,11.5,2018,white
Sauvignon Blanc 2020,South Africa,Robertson,Arabella,4.0,55,5.95,2020,white
Sirmian Pinot Bianco 2018,Italy,Sdtirol - Alto Adige,Nals Margreid,3.7,55,17.45,2018,white
Chablis Premier Cru Fourchaume 2017,France,Chablis Premier Cru,Domaine William Fvre,4.2,55,49.37,2017,white
The King's Favour Sauvignon Blanc 2018,New Zealand,Marlborough,The Kings Series,4.0,55,13.9,2018,white
Pinot Bianco 2018,Italy,Sdtirol - Alto Adige,Cantina Bolzano / Kellerei Bozen,3.5,55,11.02,2018,white
Gavi 2017,Italy,Gavi,Fontanafredda,3.6,55,8.59,2017,white
Cellar Selection Bosstok Chenin Blanc 2018,South Africa,Paarl,Rhebokskloof,3.8,55,8.29,2018,white
Pettenthal Riesling GG 2016,Germany,Rheinhessen,Khling-Gillot,4.0,55,46.0,2016,white
Ctes-Du-Rhne Guy Louis Blanc 2017,France,Ctes-du-Rhne,Tardieu-Laurent,3.7,55,19.8,2017,white
One Man Band White 2016,South Africa,Elgin,Iona,4.1,55,24.9,2016,white
Condrieu 2018,France,Condrieu,E. Guigal,3.9,55,45.0,2018,white
Fa 25 Ayler Riesling 2016,Germany,Mosel,Peter Lauer,3.9,55,15.5,2016,white
Pioneer Block 3 43 Degrees Sauvignon Blanc 2019,New Zealand,Marlborough,Saint Clair,4.0,55,18.95,2019,white
Pettenthal Riesling GG Trocken 2014,Germany,Rheinhessen,Weingut Gunderloch,3.9,55,26.81,2014,white
Two Princes Riesling 2018,Germany,Nahe,Prinz Salm,4.0,55,8.96,2018,white
Maximin Grnhuser Abtsberg Riesling Sptlese 2018,Germany,Mosel,Maximin Grnhaus,4.2,55,18.43,2018,white
Aurelia Langhe Arneis 2018,Italy,Langhe,Rivetti Massimo,3.6,55,9.65,2018,white
Las Pizarras Chardonnay 2017,Chile,Aconcagua Costa,Errazuriz,4.0,55,75.76,2017,white
Mercurey Blanc 2017,France,Mercurey,Chteau de Chamirey,4.0,55,32.0,2017,white
Kalmuck White 2018,Austria,Wachau,Gritsch Mauritiushof,3.5,55,9.74,2018,white
Pouilly-Fuiss Clos Sur la Roche 2017,France,Pouilly-Fuiss,Domaine Saumaize-Michelin,4.2,55,28.07,2017,white
Saint-Romain 2017,France,Saint-Romain,David Moret-Nomine,4.3,55,29.9,2017,white
Family Vineyards Chardonnay 2016,Brazil,Rio Grande do Sul,Miolo,3.2,55,9.9,2016,white
Cuve Especial Verdejo 2016,Spain,Rueda,Jos Pariente,4.0,56,32.5,2016,white
Grner Veltliner Federspiel Kaiserberg 2018,Austria,Wachau,Domne Wachau,3.5,56,12.3,2018,white
Wachenheimer Altenburg P.C 2016,Germany,Pfalz,Dr. Brklin-Wolf,3.9,56,28.0,2016,white
Nierstein Riesling Trocken 2017,Germany,Rheinhessen,Weingut Gunderloch,3.8,56,13.64,2017,white
Sancerre 'Les Caillottes' 2019,France,Sancerre,Dauny,3.8,56,15.7,2019,white
Corton-Charlemagne Grand Cru 2016,France,Corton-Charlemagne Grand Cru,Vincent Girardin,4.5,56,156.7,2016,white
Paradies Riesling 2017,Germany,Nahe,Korrell,3.9,56,22.89,2017,white
El Afrutado 2015,Spain,Lanzarote,El Grifo,3.7,56,9.65,2015,white
Toscana Bianco 2016,Italy,Toscana,Ornellaia,4.5,56,251.23,2016,white
Centenaire Ctes du Roussillon Blanc 2018,France,Ctes du Roussillon,Domaine Lafage,3.7,56,12.1,2018,white
Pessac-Lognan Blanc (Grand Cru Class de Graves) 2005,France,Pessac-Lognan,Domaine de Chevalier,4.2,56,107.95,2005,white
Riesling 2018,Germany,Rheinhessen,Dreissigacker,3.8,56,11.21,2018,white
Geheimrat J Riesling Sptlese Trocken 2011,Germany,Rheingau,Weingter Wegeler,4.2,56,24.9,2011,white
Mller Thurgau 2018,Italy,Sdtirol - Alto Adige,Cantina Kaltern,3.6,56,9.65,2018,white
From Black to White Il Bianco 2018,Italy,Veneto,Zm,3.9,56,15.04,2018,white
Escheburg 2014,Germany,Mosel,Immich-Batterieberg,3.8,56,15.5,2014,white
Von den Terrassen Riesling 2018,Germany,Mosel,Reinhard Knebel,4.0,56,14.35,2018,white
Corton-Charlemagne Grand Cru 1993,France,Corton-Charlemagne Grand Cru,Bonneau du Martray,4.3,56,249.95,1993,white
Villa Grand Cap Blanc 2018,France,Vin de France,Lionel Osmin & Cie,3.4,56,7.3,2018,white
Chardonnay 2017,Argentina,Lujan de Cuyo,Sottano,3.5,56,9.7,2017,white
Blanc 2011,France,Ctes Catalanes,Domaine de l'Horizon,3.9,56,39.96,2011,white
Vom Buntsandstein Riesling Trocken 2016,Germany,Pfalz,konomierat Rebholz,3.8,56,21.5,2016,white
Hullabaloo 2019,Germany,Pfalz,Schneider,4.1,56,16.9,2019,white
Silvaner VDP.Erste Lage Escherndorfer Lump 2016,Germany,Franken,Rainer Sauer,3.7,56,14.57,2016,white
La Soufrandire Climat Les Quarts Pouilly-Vinzelles 2017,France,Pouilly-Vinzelles,Bret Brothers & The Soufrandire,4.0,56,46.5,2017,white
Bandol Blanc 2019,France,Bandol,La Suffrene,3.5,56,17.5,2019,white
Killka Chardonnay 2017,Argentina,Uco Valley,Salentein,3.5,56,9.25,2017,white
Alea Riesling 2018,Australia,Clare Valley,Grosset,4.0,56,25.9,2018,white
Riesling Trocken 2018,Germany,Nahe,Emrich-Schnleber,3.9,56,9.9,2018,white
Scharzhofberger Riesling Auslese 2017,Germany,Wiltingen,Egon Mller - Scharzhof,4.5,56,450.0,2017,white
Lugana 2019,Italy,Lugana,Bulgarini,4.0,57,8.89,2019,white
'Rosso & Bianco' Chardonnay 2017,United States,California,Francis Ford Coppola,3.7,57,13.25,2017,white
Colle Sant'Antonio Soave Classico 2014,Italy,Soave Classico,Pr,4.1,57,26.7,2014,white
Masseria Surani Arthemis Fiano 2017,Italy,Puglia,Tommasi,4.0,57,8.9,2017,white
Pinot Grigio delle Venezie 2019,Italy,delle Venezie,Lenotti,4.0,57,5.95,2019,white
The Beautiful Lady Gewrztraminer 2018,South Africa,Stellenbosch,Nederburg,4.2,57,18.52,2018,white
Bandol Blanc 2018,France,Bandol,Chteau de Pibarnon,4.0,57,26.04,2018,white
Grande Rserve Muscadet de Svre et Maine Sur Lie 2018,France,Muscadet-Sevre et Maine,Dominique Salmon,3.6,57,9.99,2018,white
Chardonnay 2018,Chile,Central Valley,Carmen,3.6,57,6.5,2018,white
Parallle 45 Ctes Du Rhne Blanc 2018,France,Ctes-du-Rhne,Paul Jaboulet An,3.6,57,11.47,2018,white
Riesling K 2016,France,Alsace,Paul Kubler,3.5,57,13.55,2016,white
Kalk & Kreide Sauvignon Blanc 2019,Austria,Sdsteiermark,Tement,4.0,57,13.71,2019,white
Nahesteiner Riesling Trocken 2017,Germany,Nahe,Diel,3.7,57,15.39,2017,white
Les Preuses Chablis Grand Cru 2017,France,Chablis Grand Cru,Domaine Nathalie et Gilles Fevre,4.3,57,65.0,2017,white
Chardonnay 2019,South Africa,Robertson,Arabella,3.7,57,5.95,2019,white
Meursault 2016,France,Meursault,Faiveley,4.2,57,46.5,2016,white
Chardonnay 2018,United States,California,Crane Lake,3.5,57,9.26,2018,white
Riesling Trocken Brauneberger Juffer Sonnenuhr GG 2018,Germany,Brauneberg,Fritz Haag,4.1,57,28.7,2018,white
Chenin Blanc (Steen op Hout) 2019,South Africa,Stellenbosch,Mulderbosch,3.3,57,10.49,2019,white
Puro Torrontes 2019,Argentina,Mendoza,Dieter Meier,3.8,57,10.89,2019,white
M Capriva Del Friuli 2015,Italy,Friuli-Venezia Giulia,Schiopetto,4.3,57,75.9,2015,white
Cellar Selection Chardonnay 2019,Chile,Central Valley,Santa Carolina,3.4,57,5.95,2019,white
Weissburgunder Trocken 2018,Germany,Saale-Unstrut,Winzervereinigung Freyburg-Unstrut,3.2,57,7.63,2018,white
Gavi di Gavi 2019,Italy,Gavi,Fontanafredda,3.8,57,12.25,2019,white
Sauvignon Blanc 2019,South Africa,Constantia,Klein Constantia,4.0,57,15.5,2019,white
Sauvignon Blanc 2017,New Zealand,Marlborough,Curious Kiwi,3.6,57,7.74,2017,white
Treaty Tree Reserve Sauvignon Blanc - Semillon 2017,South Africa,Western Cape,Flagstone,3.7,57,9.95,2017,white
Sauvignon 2019,Italy,Colli Orientali del Friuli,La Tunella,4.3,57,13.16,2019,white
Weisser Burgunder II 2015,Germany,Pfalz,Von Winning,3.8,58,15.95,2015,white
Bechtheimer Riesling 2016,Germany,Rheinhessen,Dreissigacker,3.6,58,18.94,2016,white
Zeltinger Sonnenuhr Riesling Sptlese 2016,Germany,Zeltingen,Joh. Jos. Prm,4.3,58,26.32,2016,white
Chardonnay Piemonte Costebianche 2017,Italy,Piemonte,Coppo,3.4,58,18.75,2017,white
Gamlitzer Gelber Muskateller 2017,Austria,Sdsteiermark,Gross,4.1,58,19.4,2017,white
Riesling No 1 Trocken 2018,Germany,Rheingau,Eser,3.7,58,7.79,2018,white
Fa 25 Ayler Riesling 2018,Germany,Mosel,Peter Lauer,4.1,58,13.35,2018,white
Kranachberg Sauvignon Blanc 2017,Austria,Sdsteiermark,Sattlerhof,3.9,58,41.58,2017,white
Staforte Soave Classico 2017,Italy,Soave Classico,Pr,4.0,58,15.9,2017,white
Pinot Blanc Classic 2017,France,Alsace,Bestheim,3.4,58,7.99,2017,white
Ferno Pires 2016,Portugal,Pennsula de Setbal,Portinho do Covo,3.6,58,5.7,2016,white
JT Blanc Costires de Nmes 2016,France,Costires-de-Nmes,Chteau de Nages,4.0,58,18.03,2016,white
Santenay Premier Cru 'Gravires' Blanc 2015,France,Santenay 1er Cru 'Les Gravires',Chteau de la Cre,4.3,58,73.63,2015,white
Hhenflug Chardonnay 2018,Germany,Pfalz,Hensel,4.3,58,16.77,2018,white
Sancerre Blanc 2018,France,Sancerre,Dominique et Janine Crochet,4.0,58,15.5,2018,white
Sauvignon Blanc 2017,Germany,Pfalz,Georg Mosbacher,3.8,58,12.5,2017,white
Nuovo Quadro Gavi 2019,Italy,Gavi,La Battistina,3.9,58,14.73,2019,white
Achenio Bolgheri Bianco 2015,Italy,Bolgheri,Campo Alla Sughera,3.8,58,15.4,2015,white
Musbrugger 2016,Germany,Baden,Ziereisen,4.3,58,18.42,2016,white
Gundian Albario 2018,Spain,Ras Baixas,Adega Valdes,3.8,58,9.55,2018,white
Vita Bella Ctes de Provence 2016,France,Ctes de Provence,La Mascaronne,3.9,58,16.5,2016,white
Scheu... Aber Geil! 2018,Germany,Pfalz,Emil Bauer & Shne,3.5,58,9.65,2018,white
Sauvignon Blanc 2019,Chile,Central Valley,TerraNoble,3.6,58,6.83,2019,white
Wehlener Sonnenuhr Riesling Kabinett 2015,Germany,Wehlen,Kerpen,3.7,58,9.5,2015,white
Isabelino Verdejo 2018,Spain,Rueda,Reina de Castilla,3.7,58,8.5,2018,white
Smillon 2017,South Africa,Franschhoek,Boekenhoutskloof,3.9,58,25.5,2017,white
Weissburgunder 2018,Germany,Rheinhessen,Dreissigacker,3.9,58,10.9,2018,white
Turmhof Chardonnay 2017,Italy,Sdtirol - Alto Adige,Tiefenbrunner,3.4,59,13.5,2017,white
Contessa Entellina Chiarand 2017,Italy,Contessa Entellina,Donnafugata,4.0,59,23.9,2017,white
Reserve Chardonnay 2018,Argentina,Tupungato,Domaine Bousquet,3.6,59,8.58,2018,white
Halenberg Riesling GG 2017,Germany,Nahe,Emrich-Schnleber,4.2,59,42.0,2017,white
Kerner 2016,Romania,Tarnave,Villa Vinea,3.8,59,9.9,2016,white
Chenin Blanc 2018,South Africa,Western Cape,Laborie,3.5,59,7.32,2018,white
Ried Renner Grner Veltliner 2015,Austria,Kamptal,Hirsch,3.8,59,23.01,2015,white
Solosole Vermentino 2019,Italy,Bolgheri,Poggio Al Tesoro,4.1,59,14.9,2019,white
Viognier 2018,France,Pays d'Oc,Baron Philippe de Rothschild,3.6,59,8.78,2018,white
C da Bosio Gavi 2016,Italy,Gavi,Vite Colte,3.6,59,8.95,2016,white
The Wolftrap White Blend 2019,South Africa,Franschhoek,Boekenhoutskloof,3.5,59,6.3,2019,white
Darling Sauvignon Blanc 2018,South Africa,Darling,Fairview,3.6,59,12.96,2018,white
Deux Roches Tradition Mcon-Villages 2017,France,Mcon-Villages,Collovray & Terrier,3.9,59,10.97,2017,white
Chardonnay 2017,South Africa,Stellenbosch,Vergelegen,3.7,59,15.16,2017,white
Vom Lehm Gewrztraminer 2017,Italy,Sdtirol - Alto Adige,Castelfeder,3.9,59,12.7,2017,white
Asia Cuve 2019,Austria,Wien,Mayer am Pfarrplatz,4.1,59,11.99,2019,white
Weissburgunder Trocken 2018,Germany,Pfalz,Weingut Metzger,3.9,59,8.04,2018,white
Horizont Grner Veltliner 2018,Austria,Weinviertel,Herbert Zillinger,3.7,59,11.67,2018,white
Vinha Centenria Reserva Branco 2012,Portugal,Douro,Dona Berta,4.2,59,24.27,2012,white
Qvinterra Riesling 2017,Germany,Rheinhessen,Khling-Gillot,3.8,59,13.69,2017,white
Riesling Trocken 2018,Germany,Rheinhessen,Bischel,3.7,59,8.2,2018,white
Sauvignon Blanc 2019,France,Pays d'Oc,Les Jamelles,3.5,59,5.46,2019,white
Pinot Grigio 2019,Italy,Colli Orientali del Friuli,Livio Felluga,4.1,59,18.9,2019,white
Chassagne-Montrachet 1er Cru Morgeot Monopole Clos de La Chapelle Blanc 2016,France,Chassagne-Montrachet 1er Cru 'Morgeot',Louis Jadot - Domaine Duc de Magenta,4.3,59,98.15,2016,white
Trebbiano - Pinot Grigio 2019,Italy,Puglia,Cielo e Terra,4.0,59,4.25,2019,white
Terroir de Saint Alban Blanc Sec 2018,France,Savoie,Mathieu Apffel,3.4,60,16.47,2018,white
Nuragus di Cagliari 2018,Italy,Nuragus di Cagliari,Antonella Corda,3.6,60,13.55,2018,white
Kallstadter Saumagen Riesling Sptlese Trocken 2016,Germany,Pfalz,Koehler-Ruprecht,4.0,60,17.45,2016,white
Chablis 2018,France,Chablis,Domaine des Htes,4.0,60,15.5,2018,white
1300 Torronts 2019,Argentina,Tupungato,Andeluna,3.8,60,7.99,2019,white
Louro do Bolo Godello Valdeorras 2019,Spain,Valdeorras,Rafael Palacios,3.9,60,15.9,2019,white
Heerkretz Riesling GG 2017,Germany,Rheinhessen,Wagner-Stempel,3.9,60,46.41,2017,white
Weissburgunder Trocken 2018,Germany,Pfalz,Dr. Brklin-Wolf,3.6,60,8.9,2018,white
Touraine Sauvignon 2018,France,Touraine,Domaine Malet,3.6,60,8.57,2018,white
Paula Chardonnay 2018,Argentina,Mendoza,Doa Paula,3.5,60,6.73,2018,white
Pechstein Riesling GG 2017,Germany,Pfalz,Dr. Von Bassermann-Jordan,4.3,60,37.04,2017,white
Chassagne-Montrachet 1er Cru 'Cailleret' 2013,France,Chassagne-Montrachet 1er Cru 'Cailleret',Jean-Marc Morey,4.1,60,72.0,2013,white
Grauburgunder 2018,Germany,Baden,Salwey,3.7,60,11.5,2018,white
Steinporz Smaragd Grner Veltliner 2015,Austria,Wachau,Gritsch Mauritiushof,4.1,60,20.95,2015,white
Select Chardonnay 2017,Austria,Wien,Wieninger,4.1,60,20.28,2017,white
Ratscher Sauvignon Blanc 2016,Austria,Sdsteiermark,Gross,3.8,60,19.4,2016,white
Le Margherite 2018,Italy,Langhe,Brandini,4.0,60,14.65,2018,white
Lugana 2019,Italy,Lugana,Zonin,3.3,60,8.94,2019,white
Chenin Blanc 2019,South Africa,Stellenbosch,Kaapzicht,3.5,60,8.5,2019,white
Valle Escondido Torrontes 2016,Argentina,Mendoza,Gouguenheim,3.4,60,7.9,2016,white
Ermita Veracruz Verdejo 2018,Spain,Rueda,Bodegas Veracruz,3.6,60,8.8,2018,white
Frhlingspltzchen Riesling GG 2016,Germany,Nahe,Emrich-Schnleber,4.1,60,38.9,2016,white
Terre di Tufi Toscana Bianco 2017,Italy,Toscana,Teruzzi & Puthod,3.6,60,16.0,2017,white
Floreado Sauvignon Blanc 2019,Italy,Sdtirol - Alto Adige,Andrian,4.1,60,12.95,2019,white
Zeltinger Himmelreich Riesling Kabinett 2018,Germany,Mosel,Markus Molitor,4.1,60,14.25,2018,white
Oktav Grauburgunder 2018,Germany,Baden,Heger,3.9,60,10.7,2018,white
Leithaberg Chardonnay 2017,Austria,Neusiedlersee-Hgelland,Esterhzy,3.5,60,14.63,2017,white
Reserva 347 Vineyards Sauvignon Blanc 2017,Chile,Casablanca Valley,De Martino,3.7,60,8.8,2017,white
Pessac-Lognan Blanc 2016,France,Pessac-Lognan,Chteau de Fieuzal,3.9,61,58.29,2016,white
Weissburgunder 2018,Germany,Rheinhessen,Pfannebecker,3.6,61,7.25,2018,white
Chardonnay Salento Char 2018,Italy,Salento,Castello Monaci,3.8,61,8.5,2018,white
Cool-Climate Chenin Blanc 2018,South Africa,Walker Bay,Creation,3.6,61,16.99,2018,white
Grner Veltliner Federspiel Himmelstiege 2019,Austria,Wachau,Domne Wachau,3.7,61,10.3,2019,white
o Blanc 2018,Switzerland,Zrich,Staatskellerei Zrich,3.9,61,27.29,2018,white
Pgina Sauvignon Blanc 2017,Portugal,Lisboa,Romana Vini,4.0,61,16.57,2017,white
Weissburgunder 2018,Germany,Rheinhessen,Stefan Winter,3.8,61,8.74,2018,white
Ermitage de l'Ore 2003,France,Hermitage,M. Chapoutier,4.0,61,181.5,2003,white
Riesling Stein Gaisberg Reserve 2018,Austria,Kremstal,Petra Unger,3.9,61,14.57,2018,white
Eins Zu Eins Grauer Burgunder 2019,Germany,Pfalz,Weingut A. Diehl,3.9,61,7.24,2019,white
Rachel's Chenin Blanc 2019,South Africa,Coastal Region,Boschendal,3.7,61,8.41,2019,white
Chardonnay 2018,Chile,Casablanca Valley,Montes Alpha,3.8,61,16.4,2018,white
Little Yering Chardonnay 2017,Australia,Yarra Valley,Yering Station,3.3,61,11.95,2017,white
Chenin Blanc 2016,South Africa,Citrusdal Mountain,Botanica,4.0,61,27.95,2016,white
Pinot Grigio 2018,Italy,Friuli Isonzo,I Feudi di Romans,3.8,61,14.53,2018,white
Villa Solais Vermentino di Sardegna 2019,Italy,Vermentino di Sardegna,Santadi,3.6,61,7.87,2019,white
Fabelhaft Riesling 2018,Germany,Mosel,Fio,3.5,61,10.42,2018,white
Chablis 2017,France,Chablis,Domaine Jean Dauvissat,3.9,61,22.0,2017,white
Pessac-Lognan Blanc 2005,France,Pessac-Lognan,Chteau de Fieuzal,4.0,61,44.95,2005,white
Riesling SONNE 2017,Austria,Niedersterreich,Weingut R&A Pfaffl,3.9,61,16.59,2017,white
Tannenberg Sauvignon Blanc 2018,Italy,Sdtirol - Alto Adige,Manincor,3.9,61,23.06,2018,white
Arneis Roero 2019,Italy,Roero,Vietti,3.8,61,14.9,2019,white
Protocolo Blanco 2016,Spain,Castilla,Dominio de Eguren,3.5,61,4.95,2016,white
Langenlois Spiegel 1.TW Reserve 2011,Austria,Kamptal,Loimer,3.9,61,28.0,2011,white
T.N. 06 Abendrot 2015,Italy,Trentino-Alto Adige,Thomas Niedermayr,3.9,62,29.9,2015,white
Schttenberg Chardonnay 2018,Austria,Niedersterreich,Markowitsch,4.0,62,16.58,2018,white
Von Den Grossen Lagen 2018,Germany,Nahe,Korrell,4.0,62,19.44,2018,white
Pessac-Lognan Blanc (Grand Cru Class de Graves) 2005,France,Pessac-Lognan,Chteau Latour-Martillac,3.9,62,48.95,2005,white
Sancerre Blanc 2018,France,Sancerre,Domaine Salmon,3.9,62,14.9,2018,white
Contrada Salvarenza Vecchie Vigne Soave Classico 2016,Italy,Soave Classico,Gini,3.9,62,28.18,2016,white
Pettenthal Riesling GG Trocken 2016,Germany,Rheinhessen,Weingut Gunderloch,3.9,62,32.5,2016,white
Poip 2016,Croatia,Dalmatian Coast,Kunjas,3.9,62,15.9,2016,white
Grauburgunder Herrenstck 2016,Germany,Baden,Weingut Holger Koch,3.8,62,12.95,2016,white
Riesling Graacher Domprobst Kabinett 2015,Germany,Mosel,Markus Molitor,3.9,62,17.29,2015,white
Torrontes 2017,Argentina,Mendoza,Argento,3.9,62,9.99,2017,white
Beaune 1er Cru 'Clos des Mouches' Blanc 2017,France,Beaune 1er Cru 'Le Clos des Mouches',Joseph Drouhin,4.4,62,121.85,2017,white
Vouvray 2018,France,Vouvray,Famille Bougrier,3.8,62,6.95,2018,white
Ctes de Gascogne Les 4 Rserve 2017,France,Ctes de Gascogne,Domaine du Tariquet,3.5,62,8.5,2017,white
La Ripe Bianchello del Metauro 2017,Italy,Bianchello del Metauro,Roberto Lucarelli,3.4,62,9.5,2017,white
Nounat 2019,Spain,Mallorca,Binigrau,4.2,62,18.75,2019,white
Fendant 2017,Switzerland,Valais,Domaines Rouvinez,3.5,62,17.4,2017,white
Sauvignon Blanc 2016,South Africa,Cape Agulhas,Lomond,3.5,62,9.65,2016,white
Berg Roseneck Riesling 2014,Germany,Rdesheim,Georg Breuer,4.2,62,39.0,2014,white
Le Saline Vermentino di Gallura Superiore 2017,Italy,Vermentino di Gallura,Vigneti Zanatta,4.2,62,17.9,2017,white
Albizzia Chardonnay 2019,Italy,Toscana,Frescobaldi,3.7,62,8.73,2019,white
Muskat Freyheit 2017,Austria,Niedersterreich,Heinrich,3.6,63,29.0,2017,white
Elbling Trocken 2018,Germany,Sachsen,Weingut Schloss Proschwitz,3.8,63,11.9,2018,white
Riesling 2018,Germany,Rheinhessen,Weingut Baeder,3.6,63,11.25,2018,white
Esprit de Crs Ricards Viognier 2016,France,Pays d'Oc,Domaine des Crs Ricards,3.7,63,7.28,2016,white
Chardonnay - Weissburgunder 2018,Germany,Pfalz,Rings,3.9,63,8.9,2018,white
Wehlener Sonnenuhr Riesling Kabinett 2016,Germany,Wehlen,Schloss Lieser,4.1,63,16.95,2016,white
Collio Sauvignon 2017,Italy,Collio,Schiopetto,3.8,63,16.9,2017,white
Organic Chardonnay - Muscat 2018,Spain,Valencia,Neleman,3.6,63,6.5,2018,white
Chardonnay Vigneti delle Dolomiti 2019,Italy,Vigneti delle Dolomiti,Santa Margherita,3.3,63,8.49,2019,white
Falerio 2018,Italy,Falerio,Velenosi,3.5,63,5.9,2018,white
Jesuitengarten Riesling GG 2014,Germany,Pfalz,Dr. Von Bassermann-Jordan,4.1,63,39.95,2014,white
Turmhof Gewrztraminer 2017,Italy,Sdtirol - Alto Adige,Tiefenbrunner,4.2,63,18.15,2017,white
Ungeheuer GG 2016,Germany,Pfalz,Georg Mosbacher,4.0,63,32.27,2016,white
The King's Thorn Pinot Gris 2016,New Zealand,Marlborough,The Kings Series,3.4,63,31.9,2016,white
Riesling Sonnenberg GG 2011,Germany,Pfalz,Friedrich Becker,3.7,63,22.69,2011,white
Cellar Selection Sauvignon Blanc 2019,Chile,Central Valley,Santa Carolina,3.1,63,5.95,2019,white
Pinot Grigio 2019,Italy,Sdtirol - Alto Adige,St. Michael-Eppan,3.8,63,9.31,2019,white
Goldriesling Trocken 2018,Germany,Sachsen,Weingut Schloss Proschwitz,3.8,63,12.5,2018,white
Obere Steigen Grner Veltliner 2019,Austria,Traisental,Markus Huber,3.7,63,8.89,2019,white
Le Merle Blanc de Chteau Clarke Bordeaux Blanc 2018,France,Bordeaux,Chteau Clarke,4.1,63,27.27,2018,white
Volx Riesling 2017,Germany,Mosel,Van Volxem,3.9,63,13.5,2017,white
Laurens Campher 2017,South Africa,Stellenbosch,Muratie,3.9,63,13.68,2017,white
Wehlener Sonnenuhr Riesling Kabinett 2014,Germany,Mosel,Markus Molitor,3.9,64,14.43,2014,white
Le Cornillard Anjou 2015,France,Anjou,Domaine Patrick Baudouin,4.1,64,33.83,2015,white
Sauvignon Blanc 2017,New Zealand,Marlborough,Leefield Station,3.7,64,14.9,2017,white
Mller-Thurgau Trocken 2018,Germany,Saale-Unstrut,Winzervereinigung Freyburg-Unstrut,3.3,64,6.26,2018,white
Stein Sauvignon 2018,Italy,Sdtirol - Alto Adige,Nals Margreid,4.0,64,11.95,2018,white
Pinot Grigio 2018,Italy,Veneto,Gorgo,3.7,64,7.9,2018,white
Pulpo Albario 2019,Spain,Galicia,Pagos del Rey,3.9,64,7.7,2019,white
